Rank1,Rank2,Rank3,Percentage
25.96,13.076,9.347,0.62525
25.975,13.078,9.357,0.6255
26.019,13.1,9.36,0.62575
26.032,13.1,9.373,0.626
26.042,13.135,9.375,0.62625
26.044,13.163,9.387,0.6265
26.048,13.198,9.411,0.62675
26.064,13.202,9.412,0.627
26.195,13.213,9.426,0.62725
26.284,13.225,9.446,0.6275
26.292,13.242,9.449,0.62775
26.301,13.246,9.473,0.628
26.31,13.276,9.474,0.62825
26.362,13.283,9.492,0.6285
26.372,13.304,9.506,0.62875
26.472,13.332,9.51,0.629
26.481,13.357,9.524,0.62925
26.534,13.385,9.525,0.6295
26.547,13.397,9.526,0.62975
26.583,13.413,9.527,0.63
26.585,13.449,9.529,0.63025
26.665,13.514,9.537,0.6305
26.698,13.528,9.538,0.63075
26.706,13.548,9.542,0.631
26.714,13.553,9.543,0.63125
26.765,13.558,9.552,0.6315
26.773,13.571,9.557,0.63175
26.783,13.594,9.558,0.632
26.855,13.607,9.562,0.63225
26.863,13.623,9.564,0.6325
26.891,13.647,9.569,0.63275
26.981,13.702,9.572,0.633
27.056,13.714,9.575,0.63325
27.114,13.73,9.599,0.6335
27.12,13.797,9.6,0.63375
27.172,13.809,9.623,0.634
27.191,13.87,9.639,0.63425
27.21,13.896,9.649,0.6345
27.237,13.903,9.654,0.63475
27.26,13.93,9.687,0.635
27.282,13.934,9.688,0.63525
27.446,13.941,9.698,0.6355
27.506,13.943,9.71,0.63575
27.513,13.977,9.723,0.636
27.603,13.986,9.735,0.63625
27.624,13.989,9.736,0.6365
27.726,14.057,9.74,0.63675
27.749,14.059,9.763,0.637
27.896,14.097,9.793,0.63725
27.916,14.108,9.853,0.6375
27.961,14.15,9.858,0.63775
28.068,14.157,9.864,0.638
28.096,14.161,9.879,0.63825
28.152,14.193,9.881,0.6385
28.16,14.216,9.898,0.63875
28.19,14.293,9.921,0.639
28.221,14.335,9.929,0.63925
28.331,14.341,9.929,0.6395
28.378,14.353,9.942,0.63975
28.454,14.371,9.953,0.64
28.505,14.406,9.953,0.64025
28.54,14.411,9.953,0.6405
28.601,14.442,9.983,0.64075
28.707,14.476,10.004,0.641
28.747,14.488,10.023,0.64125
28.789,14.522,10.036,0.6415
28.847,14.524,10.037,0.64175
28.862,14.525,10.049,0.642
28.877,14.539,10.072,0.64225
29.027,14.543,10.075,0.6425
29.106,14.554,10.126,0.64275
29.115,14.651,10.156,0.643
29.142,14.664,10.162,0.64325
29.145,14.672,10.165,0.6435
29.154,14.697,10.176,0.64375
29.188,14.715,10.179,0.644
29.254,14.815,10.184,0.64425
29.331,14.828,10.186,0.6445
29.36,14.846,10.22,0.64475
29.37,14.875,10.241,0.645
29.392,14.889,10.254,0.64525
29.427,14.909,10.254,0.6455
29.434,14.913,10.26,0.64575
29.444,14.914,10.287,0.646
29.465,14.948,10.294,0.64625
29.507,14.967,10.296,0.6465
29.569,14.971,10.31,0.64675
29.698,15.012,10.338,0.647
29.733,15.051,10.356,0.64725
29.745,15.058,10.383,0.6475
29.746,15.086,10.394,0.64775
29.77,15.104,10.401,0.648
29.806,15.109,10.403,0.64825
29.85,15.114,10.406,0.6485
30.048,15.117,10.408,0.64875
30.186,15.134,10.414,0.649
30.192,15.168,10.49,0.64925
30.389,15.188,10.506,0.6495
30.422,15.213,10.521,0.64975
30.514,15.218,10.521,0.65
30.589,15.244,10.531,0.65025
30.632,15.278,10.531,0.6505
30.65,15.292,10.537,0.65075
30.69,15.368,10.539,0.651
30.695,15.371,10.549,0.65125
30.713,15.413,10.61,0.6515
30.736,15.449,10.621,0.65175
30.778,15.469,10.658,0.652
30.789,15.474,10.658,0.65225
30.845,15.478,10.67,0.6525
30.876,15.492,10.727,0.65275
30.923,15.563,10.745,0.653
30.927,15.565,10.748,0.65325
31.08,15.574,10.76,0.6535
31.088,15.622,10.767,0.65375
31.094,15.643,10.775,0.654
31.147,15.672,10.777,0.65425
31.151,15.673,10.808,0.6545
31.17,15.685,10.89,0.65475
31.385,15.706,10.9,0.655
31.557,15.751,10.908,0.65525
31.596,15.753,10.916,0.6555
31.628,15.767,10.925,0.65575
31.632,15.772,10.931,0.656
31.705,15.819,10.94,0.65625
31.742,15.896,10.95,0.6565
31.83,15.9,10.952,0.65675
31.852,15.919,10.962,0.657
31.852,15.969,10.967,0.65725
31.959,16.096,10.972,0.6575
31.976,16.106,10.986,0.65775
32.015,16.13,10.997,0.658
32.065,16.162,11.019,0.65825
32.074,16.196,11.031,0.6585
32.122,16.235,11.047,0.65875
32.134,16.332,11.067,0.659
32.164,16.363,11.069,0.65925
32.188,16.4,11.078,0.6595
32.236,16.41,11.089,0.65975
32.237,16.415,11.09,0.66
32.334,16.43,11.101,0.66025
32.393,16.438,11.102,0.6605
32.397,16.442,11.116,0.66075
32.455,16.493,11.117,0.661
32.508,16.503,11.138,0.66125
32.513,16.578,11.156,0.6615
32.522,16.68,11.195,0.66175
32.584,16.689,11.198,0.662
32.659,16.689,11.199,0.66225
32.667,16.693,11.21,0.6625
32.734,16.717,11.211,0.66275
32.851,16.765,11.231,0.663
32.939,16.788,11.25,0.66325
33.24,16.864,11.266,0.6635
33.248,16.872,11.346,0.66375
33.288,16.88,11.363,0.664
33.292,16.889,11.42,0.66425
33.298,16.89,11.457,0.6645
33.511,16.918,11.464,0.66475
33.611,16.922,11.481,0.665
33.613,16.957,11.51,0.66525
33.664,16.99,11.547,0.6655
33.871,17.014,11.573,0.66575
33.926,17.05,11.586,0.666
33.941,17.104,11.614,0.66625
33.944,17.106,11.648,0.6665
34.008,17.107,11.707,0.66675
34.021,17.123,11.741,0.667
34.048,17.13,11.751,0.66725
34.083,17.14,11.752,0.6675
34.09,17.236,11.759,0.66775
34.115,17.277,11.779,0.668
34.229,17.323,11.782,0.66825
34.239,17.338,11.79,0.6685
34.282,17.35,11.797,0.66875
34.387,17.379,11.804,0.669
34.392,17.408,11.811,0.66925
34.489,17.449,11.822,0.6695
34.602,17.459,11.826,0.66975
34.613,17.483,11.832,0.67
34.626,17.519,11.889,0.67025
34.689,17.536,11.914,0.6705
34.693,17.542,11.937,0.67075
34.694,17.573,11.95,0.671
34.979,17.579,11.956,0.67125
34.98,17.714,11.963,0.6715
35.043,17.848,11.97,0.67175
35.052,17.876,12.04,0.672
35.082,17.881,12.067,0.67225
35.191,17.922,12.162,0.6725
35.231,17.951,12.187,0.67275
35.346,17.951,12.203,0.673
35.391,17.983,12.206,0.67325
35.421,17.983,12.223,0.6735
35.448,17.995,12.247,0.67375
35.476,18.0,12.348,0.674
35.547,18.038,12.412,0.67425
35.569,18.085,12.42,0.6745
35.612,18.09,12.45,0.67475
35.651,18.1,12.459,0.675
35.727,18.11,12.463,0.67525
35.756,18.13,12.479,0.6755
35.886,18.131,12.52,0.67575
35.887,18.131,12.523,0.676
36.032,18.134,12.527,0.67625
36.149,18.192,12.55,0.6765
36.3,18.244,12.562,0.67675
36.304,18.245,12.573,0.677
36.407,18.324,12.578,0.67725
36.462,18.327,12.592,0.6775
36.488,18.353,12.617,0.67775
36.515,18.368,12.619,0.678
36.661,18.376,12.642,0.67825
36.685,18.38,12.649,0.6785
36.726,18.508,12.674,0.67875
36.737,18.603,12.677,0.679
36.743,18.67,12.677,0.67925
36.811,18.694,12.677,0.6795
36.892,18.73,12.687,0.67975
36.901,18.733,12.706,0.68
37.092,18.753,12.708,0.68025
37.1,18.834,12.741,0.6805
37.108,18.84,12.776,0.68075
37.207,18.857,12.809,0.681
37.208,18.885,12.832,0.68125
37.294,18.901,12.867,0.6815
37.327,18.902,12.875,0.68175
37.39,18.911,12.89,0.682
37.41,18.938,12.911,0.68225
37.529,18.986,12.938,0.6825
37.694,19.06,12.961,0.68275
37.738,19.065,12.971,0.683
37.813,19.084,12.975,0.68325
37.823,19.086,13.016,0.6835
37.937,19.131,13.033,0.68375
37.97,19.192,13.04,0.684
37.988,19.211,13.041,0.68425
38.046,19.283,13.053,0.6845
38.189,19.297,13.069,0.68475
38.204,19.302,13.112,0.685
38.239,19.322,13.113,0.68525
38.344,19.394,13.152,0.6855
38.367,19.415,13.189,0.68575
38.417,19.463,13.192,0.686
38.518,19.516,13.197,0.68625
38.545,19.518,13.205,0.6865
38.609,19.549,13.223,0.68675
38.758,19.554,13.241,0.687
38.818,19.592,13.315,0.68725
38.828,19.605,13.329,0.6875
38.988,19.626,13.373,0.68775
38.994,19.632,13.378,0.688
39.023,19.635,13.381,0.68825
39.028,19.735,13.393,0.6885
39.037,19.788,13.422,0.68875
39.053,19.847,13.439,0.689
39.061,19.86,13.439,0.68925
39.131,19.879,13.458,0.6895
39.221,19.895,13.467,0.68975
39.341,19.931,13.476,0.69
39.41,19.965,13.508,0.69025
39.445,19.969,13.533,0.6905
39.572,19.995,13.536,0.69075
39.596,20.024,13.536,0.691
39.634,20.025,13.549,0.69125
39.674,20.059,13.551,0.6915
39.692,20.086,13.559,0.69175
39.849,20.099,13.56,0.692
39.911,20.109,13.574,0.69225
39.952,20.184,13.602,0.6925
39.961,20.205,13.613,0.69275
39.974,20.208,13.633,0.693
39.984,20.216,13.645,0.69325
40.01,20.259,13.652,0.6935
40.047,20.279,13.662,0.69375
40.092,20.331,13.711,0.694
40.206,20.35,13.738,0.69425
40.231,20.358,13.758,0.6945
40.47,20.359,13.763,0.69475
40.52,20.441,13.777,0.695
40.549,20.499,13.794,0.69525
40.799,20.503,13.856,0.6955
40.825,20.516,13.863,0.69575
40.831,20.527,13.868,0.696
40.841,20.545,13.876,0.69625
40.846,20.561,13.923,0.6965
40.852,20.569,13.986,0.69675
40.87,20.611,14.012,0.697
41.034,20.63,14.053,0.69725
41.071,20.64,14.057,0.6975
41.09,20.667,14.109,0.69775
41.197,20.69,14.134,0.698
41.215,20.7,14.143,0.69825
41.278,20.703,14.154,0.6985
41.328,20.709,14.182,0.69875
41.589,20.733,14.187,0.699
41.629,20.758,14.207,0.69925
41.722,20.798,14.256,0.6995
41.723,20.8,14.275,0.69975
41.841,20.802,14.297,0.7
41.874,20.821,14.33,0.70025
41.962,20.879,14.345,0.7005
41.967,20.914,14.371,0.70075
41.986,20.925,14.401,0.701
42.019,21.043,14.406,0.70125
42.065,21.146,14.508,0.7015
42.153,21.352,14.546,0.70175
42.245,21.498,14.565,0.702
42.44,21.537,14.589,0.70225
42.548,21.544,14.645,0.7025
42.554,21.555,14.647,0.70275
42.642,21.556,14.658,0.703
42.756,21.627,14.67,0.70325
42.773,21.665,14.681,0.7035
43.038,21.723,14.682,0.70375
43.177,21.792,14.697,0.704
43.201,21.803,14.714,0.70425
43.216,21.952,14.72,0.7045
43.377,22.082,14.721,0.70475
43.433,22.19,14.721,0.705
43.461,22.226,14.739,0.70525
43.477,22.228,14.759,0.7055
43.486,22.23,14.797,0.70575
43.494,22.348,14.813,0.706
43.556,22.354,14.848,0.70625
43.68,22.372,14.873,0.7065
43.839,22.393,14.913,0.70675
43.839,22.417,14.965,0.707
43.843,22.485,14.991,0.70725
43.843,22.495,15.009,0.7075
43.896,22.515,15.018,0.70775
44.085,22.559,15.018,0.708
44.123,22.565,15.028,0.70825
44.208,22.601,15.047,0.7085
44.259,22.605,15.094,0.70875
44.323,22.616,15.102,0.709
44.443,22.621,15.117,0.70925
44.444,22.63,15.146,0.7095
44.447,22.697,15.17,0.70975
44.509,22.711,15.171,0.71
44.535,22.716,15.173,0.71025
44.65,22.718,15.193,0.7105
44.91,22.738,15.241,0.71075
44.934,22.753,15.29,0.711
45.002,22.807,15.337,0.71125
45.047,22.808,15.339,0.7115
45.11,22.827,15.351,0.71175
45.158,22.93,15.364,0.712
45.175,22.984,15.377,0.71225
45.207,23.106,15.379,0.7125
45.23,23.11,15.382,0.71275
45.238,23.117,15.418,0.713
45.321,23.141,15.436,0.71325
45.444,23.144,15.45,0.7135
45.511,23.156,15.453,0.71375
45.556,23.205,15.469,0.714
45.625,23.251,15.5,0.71425
45.688,23.339,15.534,0.7145
45.691,23.358,15.539,0.71475
45.708,23.415,15.548,0.715
45.757,23.436,15.562,0.71525
45.913,23.537,15.588,0.7155
45.931,23.553,15.62,0.71575
45.981,23.581,15.664,0.716
46.123,23.607,15.678,0.71625
46.166,23.681,15.694,0.7165
46.185,23.683,15.708,0.71675
46.337,23.74,15.714,0.717
46.337,23.761,15.723,0.71725
46.365,23.913,15.769,0.7175
46.393,23.955,15.769,0.71775
46.601,23.97,15.792,0.718
46.644,23.982,15.815,0.71825
46.678,24.01,15.824,0.7185
46.726,24.01,15.857,0.71875
46.747,24.022,15.859,0.719
46.759,24.135,15.885,0.71925
46.779,24.238,15.924,0.7195
46.857,24.299,15.984,0.71975
46.867,24.315,16.009,0.72
46.919,24.321,16.011,0.72025
46.937,24.383,16.018,0.7205
46.991,24.39,16.038,0.72075
47.089,24.391,16.109,0.721
47.182,24.412,16.109,0.72125
47.33,24.443,16.155,0.7215
47.355,24.46,16.162,0.72175
47.498,24.474,16.163,0.722
47.609,24.513,16.215,0.72225
47.681,24.544,16.242,0.7225
47.797,24.545,16.3,0.72275
47.919,24.553,16.318,0.723
47.966,24.62,16.434,0.72325
48.085,24.622,16.457,0.7235
48.177,24.682,16.528,0.72375
48.197,24.755,16.643,0.724
48.257,24.832,16.661,0.72425
48.271,24.915,16.662,0.7245
48.303,24.982,16.704,0.72475
48.409,24.986,16.729,0.725
48.431,25.042,16.733,0.72525
48.518,25.064,16.741,0.7255
48.559,25.095,16.789,0.72575
48.606,25.098,16.835,0.726
48.746,25.119,16.843,0.72625
49.018,25.127,16.843,0.7265
49.089,25.151,16.848,0.72675
49.146,25.172,16.909,0.727
49.269,25.173,16.937,0.72725
49.33,25.203,16.976,0.7275
49.484,25.218,17.008,0.72775
49.487,25.232,17.025,0.728
49.619,25.42,17.078,0.72825
49.659,25.489,17.127,0.7285
49.945,25.503,17.168,0.72875
49.974,25.507,17.209,0.729
50.033,25.607,17.228,0.72925
50.034,25.659,17.236,0.7295
50.075,25.717,17.243,0.72975
50.097,25.741,17.274,0.73
50.113,25.784,17.278,0.73025
50.261,25.8,17.284,0.7305
50.277,25.817,17.295,0.73075
50.368,25.905,17.307,0.731
50.511,25.907,17.368,0.73125
50.544,25.934,17.396,0.7315
50.763,25.993,17.396,0.73175
50.987,26.063,17.408,0.732
50.998,26.14,17.413,0.73225
51.347,26.155,17.436,0.7325
51.348,26.181,17.463,0.73275
51.406,26.185,17.492,0.733
51.431,26.232,17.514,0.73325
51.452,26.292,17.545,0.7335
51.486,26.341,17.562,0.73375
51.733,26.344,17.629,0.734
51.781,26.384,17.647,0.73425
51.785,26.397,17.711,0.7345
51.789,26.407,17.713,0.73475
52.092,26.409,17.747,0.735
52.178,26.416,17.748,0.73525
52.183,26.496,17.762,0.7355
52.246,26.555,17.813,0.73575
52.348,26.606,17.819,0.736
52.391,26.616,17.828,0.73625
52.638,26.628,17.841,0.7365
52.713,26.683,17.857,0.73675
52.751,26.748,17.861,0.737
52.875,26.804,17.882,0.73725
52.887,26.843,17.892,0.7375
52.987,26.894,17.895,0.73775
53.016,26.908,17.959,0.738
53.14,26.953,17.969,0.73825
53.148,26.974,17.976,0.7385
53.385,27.042,17.981,0.73875
53.448,27.142,18.0,0.739
53.599,27.199,18.06,0.73925
53.696,27.2,18.064,0.7395
53.78,27.263,18.078,0.73975
53.796,27.387,18.091,0.74
53.813,27.429,18.108,0.74025
53.816,27.462,18.16,0.7405
53.861,27.468,18.166,0.74075
53.96,27.498,18.225,0.741
53.96,27.56,18.276,0.74125
54.045,27.578,18.315,0.7415
54.076,27.643,18.343,0.74175
54.083,27.669,18.358,0.742
54.258,27.696,18.429,0.74225
54.33,27.745,18.438,0.7425
54.37,27.749,18.459,0.74275
54.426,27.838,18.563,0.743
54.462,27.878,18.569,0.74325
54.803,27.887,18.589,0.7435
54.837,27.905,18.6,0.74375
54.854,27.923,18.657,0.744
55.006,27.969,18.662,0.74425
55.192,27.996,18.69,0.7445
55.259,28.008,18.72,0.74475
55.365,28.103,18.754,0.745
55.561,28.243,18.754,0.74525
55.66,28.251,18.755,0.7455
55.668,28.316,18.802,0.74575
55.776,28.327,18.949,0.746
55.843,28.341,18.966,0.74625
55.899,28.348,18.985,0.7465
56.236,28.376,19.019,0.74675
56.29,28.377,19.058,0.747
56.308,28.453,19.086,0.74725
56.382,28.502,19.102,0.7475
56.387,28.507,19.158,0.74775
56.53,28.512,19.216,0.748
56.702,28.583,19.275,0.74825
56.869,28.62,19.29,0.7485
56.995,28.637,19.382,0.74875
57.1,28.69,19.388,0.749
57.117,28.709,19.393,0.74925
57.219,28.81,19.494,0.7495
57.352,28.832,19.519,0.74975
57.366,28.843,19.547,0.75
57.419,28.849,19.599,0.75025
57.432,28.883,19.612,0.7505
57.507,28.906,19.639,0.75075
57.618,28.929,19.667,0.751
57.685,29.01,19.69,0.75125
57.793,29.017,19.712,0.7515
57.794,29.052,19.727,0.75175
57.859,29.154,19.775,0.752
57.888,29.159,19.777,0.75225
58.007,29.221,19.799,0.7525
58.199,29.237,19.809,0.75275
58.216,29.347,19.836,0.753
58.467,29.404,19.868,0.75325
58.563,29.418,19.911,0.7535
58.594,29.434,19.948,0.75375
58.694,29.474,19.954,0.754
58.838,29.51,19.981,0.75425
58.864,29.518,19.988,0.7545
59.306,29.644,20.019,0.75475
59.335,29.658,20.055,0.755
59.517,29.69,20.085,0.75525
59.599,29.804,20.093,0.7555
59.757,29.826,20.129,0.75575
59.781,29.829,20.135,0.756
59.812,29.967,20.14,0.75625
59.947,29.975,20.191,0.7565
60.066,30.009,20.211,0.75675
60.546,30.037,20.232,0.757
60.598,30.055,20.235,0.75725
60.679,30.098,20.253,0.7575
60.74,30.113,20.26,0.75775
60.773,30.128,20.262,0.758
60.924,30.146,20.272,0.75825
61.023,30.17,20.276,0.7585
61.058,30.186,20.287,0.75875
61.162,30.237,20.298,0.759
61.225,30.306,20.357,0.75925
61.264,30.319,20.373,0.7595
61.433,30.35,20.377,0.75975
61.451,30.365,20.47,0.76
61.617,30.417,20.473,0.76025
61.718,30.426,20.48,0.7605
61.83,30.453,20.527,0.76075
61.835,30.463,20.551,0.761
61.842,30.478,20.631,0.76125
61.912,30.559,20.671,0.7615
62.053,30.56,20.751,0.76175
62.271,30.573,20.751,0.762
62.304,30.707,20.763,0.76225
62.315,30.761,20.804,0.7625
62.4,30.785,20.811,0.76275
62.419,30.811,20.858,0.763
62.442,30.9,20.859,0.76325
62.575,30.969,20.86,0.7635
62.642,30.971,20.881,0.76375
62.745,31.005,20.931,0.764
62.802,31.007,20.932,0.76425
62.82,31.125,20.962,0.7645
62.933,31.187,20.986,0.76475
63.163,31.302,21.016,0.765
63.23,31.372,21.021,0.76525
63.271,31.401,21.093,0.7655
63.414,31.427,21.099,0.76575
63.433,31.443,21.105,0.766
63.436,31.542,21.111,0.76625
63.532,31.574,21.186,0.7665
63.606,31.644,21.201,0.76675
63.728,31.651,21.284,0.767
63.755,31.744,21.386,0.76725
63.838,31.763,21.451,0.7675
63.92,31.771,21.458,0.76775
64.024,31.782,21.464,0.768
64.035,31.814,21.492,0.76825
64.16,31.831,21.539,0.7685
64.172,31.885,21.605,0.76875
64.314,31.886,21.62,0.769
64.443,31.997,21.625,0.76925
64.453,32.001,21.751,0.7695
64.471,32.064,21.784,0.76975
64.472,32.073,21.796,0.77
64.561,32.083,21.804,0.77025
64.607,32.1,21.825,0.7705
64.747,32.102,21.935,0.77075
64.901,32.105,22.052,0.771
65.097,32.168,22.062,0.77125
65.278,32.179,22.063,0.7715
65.602,32.22,22.117,0.77175
65.819,32.308,22.18,0.772
65.831,32.316,22.184,0.77225
65.866,32.317,22.196,0.7725
66.084,32.345,22.223,0.77275
66.229,32.422,22.236,0.773
66.708,32.46,22.252,0.77325
66.764,32.484,22.271,0.7735
66.877,32.504,22.304,0.77375
66.958,32.579,22.33,0.774
67.103,32.679,22.332,0.77425
67.111,32.783,22.343,0.7745
67.411,32.789,22.362,0.77475
67.632,32.808,22.405,0.775
68.14,32.868,22.432,0.77525
68.199,32.894,22.439,0.7755
68.212,32.905,22.458,0.77575
68.291,32.959,22.475,0.776
68.539,33.019,22.506,0.77625
68.615,33.079,22.533,0.7765
68.957,33.112,22.541,0.77675
69.041,33.187,22.561,0.777
69.164,33.192,22.639,0.77725
69.2,33.212,22.643,0.7775
69.302,33.274,22.703,0.77775
69.483,33.407,22.759,0.778
69.548,33.518,22.77,0.77825
69.707,33.529,22.806,0.7785
69.901,33.643,22.896,0.77875
70.112,33.791,23.021,0.779
70.303,33.856,23.045,0.77925
70.511,33.937,23.06,0.7795
70.584,33.947,23.097,0.77975
70.701,34.067,23.101,0.78
70.712,34.126,23.124,0.78025
70.743,34.169,23.234,0.7805
70.952,34.194,23.238,0.78075
71.026,34.203,23.24,0.781
71.092,34.259,23.252,0.78125
71.468,34.478,23.267,0.7815
71.528,34.489,23.268,0.78175
71.546,34.494,23.322,0.782
71.617,34.59,23.334,0.78225
71.649,34.814,23.387,0.7825
71.748,34.837,23.444,0.78275
71.761,34.938,23.51,0.783
71.933,35.099,23.537,0.78325
71.976,35.238,23.548,0.7835
71.992,35.278,23.615,0.78375
72.404,35.395,23.644,0.784
72.507,35.454,23.647,0.78425
72.67,35.521,23.675,0.7845
72.735,35.554,23.691,0.78475
72.755,35.566,23.715,0.785
72.783,35.599,23.785,0.78525
72.927,35.62,23.792,0.7855
73.098,35.822,23.863,0.78575
73.103,35.838,23.966,0.786
73.219,35.851,24.039,0.78625
73.463,35.893,24.045,0.7865
73.478,35.93,24.159,0.78675
73.512,35.942,24.226,0.787
73.625,35.951,24.282,0.78725
73.643,35.979,24.284,0.7875
73.794,35.994,24.406,0.78775
73.961,36.111,24.408,0.788
73.977,36.229,24.437,0.78825
74.017,36.242,24.454,0.7885
74.104,36.27,24.465,0.78875
74.324,36.315,24.474,0.789
74.362,36.332,24.514,0.78925
74.385,36.36,24.516,0.7895
74.5,36.374,24.559,0.78975
74.866,36.456,24.611,0.79
74.954,36.468,24.626,0.79025
74.992,36.481,24.634,0.7905
75.331,36.505,24.642,0.79075
75.69,36.527,24.649,0.791
75.928,36.575,24.692,0.79125
76.029,36.697,24.709,0.7915
76.05,36.748,24.723,0.79175
76.172,36.751,24.772,0.792
76.215,36.786,24.807,0.79225
76.249,36.847,24.901,0.7925
76.268,36.868,24.901,0.79275
76.422,36.895,24.999,0.793
76.502,36.933,25.011,0.79325
76.922,37.004,25.047,0.7935
76.931,37.044,25.159,0.79375
77.01,37.089,25.177,0.794
77.052,37.099,25.177,0.79425
77.287,37.142,25.185,0.7945
77.579,37.395,25.199,0.79475
77.685,37.567,25.235,0.795
77.935,37.686,25.299,0.79525
78.143,37.809,25.324,0.7955
78.19,37.917,25.325,0.79575
78.368,37.997,25.372,0.796
78.378,38.021,25.374,0.79625
78.506,38.206,25.552,0.7965
78.57,38.216,25.576,0.79675
78.696,38.222,25.623,0.797
78.839,38.238,25.628,0.79725
78.932,38.265,25.671,0.7975
79.031,38.305,25.682,0.79775
79.183,38.328,25.72,0.798
79.341,38.379,25.734,0.79825
79.379,38.459,25.737,0.7985
79.383,38.485,25.797,0.79875
79.417,38.538,25.807,0.799
79.431,38.57,25.808,0.79925
79.577,38.619,25.855,0.7995
79.674,38.705,25.86,0.79975
79.858,38.825,25.886,0.8
79.909,38.833,25.92,0.80025
79.936,38.861,26.0,0.8005
79.969,38.924,26.047,0.80075
79.995,38.926,26.147,0.801
80.071,38.943,26.16,0.80125
80.325,39.165,26.173,0.8015
80.383,39.202,26.186,0.80175
80.657,39.354,26.213,0.802
80.657,39.407,26.219,0.80225
80.755,39.574,26.289,0.8025
81.15,39.791,26.306,0.80275
81.402,40.103,26.322,0.803
81.416,40.12,26.333,0.80325
81.706,40.171,26.36,0.8035
82.338,40.265,26.362,0.80375
82.368,40.379,26.384,0.804
82.38,40.402,26.53,0.80425
82.444,40.459,26.618,0.8045
82.609,40.504,26.675,0.80475
82.652,40.525,26.681,0.805
82.773,40.543,26.722,0.80525
82.898,40.579,26.779,0.8055
82.996,40.774,26.791,0.80575
83.015,40.835,26.943,0.806
83.229,40.941,26.953,0.80625
83.242,41.062,26.982,0.8065
83.498,41.066,27.011,0.80675
83.505,41.085,27.021,0.807
83.701,41.245,27.078,0.80725
84.44,41.256,27.087,0.8075
84.522,41.263,27.124,0.80775
84.615,41.376,27.203,0.808
84.839,41.378,27.253,0.80825
84.921,41.455,27.393,0.8085
85.062,41.507,27.473,0.80875
85.69,41.543,27.512,0.809
85.712,41.613,27.535,0.80925
85.748,41.677,27.574,0.8095
85.933,41.872,27.616,0.80975
85.936,42.07,27.658,0.81
85.995,42.182,27.784,0.81025
86.063,42.252,27.81,0.8105
86.237,42.312,27.816,0.81075
86.413,42.49,27.839,0.811
86.578,42.498,27.889,0.81125
86.784,42.543,27.933,0.8115
86.807,42.666,28.058,0.81175
86.839,42.756,28.107,0.812
87.146,42.841,28.152,0.81225
87.222,42.965,28.214,0.8125
87.419,42.982,28.248,0.81275
87.443,43.043,28.438,0.813
87.526,43.187,28.476,0.81325
87.681,43.508,28.535,0.8135
87.723,43.942,28.584,0.81375
87.791,44.047,28.63,0.814
87.986,44.223,28.674,0.81425
88.051,44.267,28.677,0.8145
88.214,44.335,28.746,0.81475
88.354,44.548,28.766,0.815
88.436,44.55,28.805,0.81525
88.452,44.563,28.837,0.8155
88.474,44.571,28.869,0.81575
88.611,44.765,28.884,0.816
88.642,44.985,28.921,0.81625
88.971,45.004,28.969,0.8165
89.206,45.012,29.023,0.81675
89.488,45.051,29.044,0.817
89.52,45.211,29.081,0.81725
89.636,45.298,29.138,0.8175
89.706,45.344,29.146,0.81775
89.882,45.398,29.146,0.818
89.902,45.54,29.226,0.81825
89.947,45.641,29.323,0.8185
90.027,45.709,29.372,0.81875
90.231,45.831,29.423,0.819
90.247,45.858,29.488,0.81925
90.26,45.924,29.489,0.8195
90.379,46.215,29.681,0.81975
90.38,46.368,29.795,0.82
90.451,46.393,29.912,0.82025
90.661,46.534,29.959,0.8205
90.853,46.544,30.032,0.82075
90.921,46.55,30.043,0.821
91.475,46.62,30.084,0.82125
91.551,46.652,30.161,0.8215
91.593,46.671,30.187,0.82175
91.597,46.671,30.285,0.822
91.613,46.841,30.301,0.82225
91.615,47.297,30.326,0.8225
91.731,47.479,30.331,0.82275
91.805,47.506,30.34,0.823
92.104,47.512,30.375,0.82325
92.343,47.536,30.423,0.8235
92.432,47.734,30.442,0.82375
92.824,47.913,30.503,0.824
93.058,47.926,30.519,0.82425
93.089,48.167,30.526,0.8245
93.666,48.246,30.534,0.82475
93.671,48.316,30.534,0.825
93.866,48.335,30.572,0.82525
93.917,48.467,30.577,0.8255
94.115,48.599,30.729,0.82575
94.234,48.708,30.77,0.826
94.363,49.047,30.794,0.82625
94.515,49.066,30.811,0.8265
94.951,49.246,30.851,0.82675
95.194,49.259,30.885,0.827
95.428,49.26,31.058,0.82725
95.674,49.39,31.152,0.8275
95.702,49.482,31.238,0.82775
95.712,49.696,31.241,0.828
95.889,49.763,31.349,0.82825
96.182,50.133,31.443,0.8285
96.48,50.151,31.454,0.82875
96.506,50.155,31.5,0.829
96.766,50.161,31.632,0.82925
96.844,50.753,31.634,0.8295
96.955,50.82,31.654,0.82975
97.636,50.857,31.667,0.83
97.85,50.972,31.682,0.83025
98.347,51.009,31.692,0.8305
98.742,51.203,31.741,0.83075
98.985,51.259,31.761,0.831
99.019,51.342,31.783,0.83125
99.101,51.392,31.955,0.8315
99.21,51.497,31.993,0.83175
99.533,51.583,31.999,0.832
99.801,51.731,32.059,0.83225
99.906,51.822,32.067,0.8325
100.293,51.822,32.081,0.83275
100.388,51.893,32.095,0.833
100.559,52.209,32.114,0.83325
100.62,52.231,32.179,0.8335
